Order_ID,Product_Category,Product_Price,Order_Quantity,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Seller_Rating,Product_Rating,Previous_Returns,Customer_Type,Product_Review_Count,Order_Value
ORD102334,Electronics,18873.09,5,28,Female,City37,Debit Card,Next-Day,10.17,4.6,4.1,0,Regular,1087,94365.45
ORD102335,Electronics,112606.71,1,66,Female,City10,Credit Card,Express,7.78,4.4,4.1,8,New,1109,112606.71
ORD102336,Toys,8544.66,1,44,Male,City36,Debit Card,Next-Day,33.86,4.5,4.1,1,Regular,1986,8544.66
ORD102337,Home,24509.94,5,23,Male,City9,Credit Card,Next-Day,20.07,4.2,4.1,1,Frequent,1926,122549.7
ORD102338,Books,630.39,4,40,Female,City58,Credit Card,Express,13.26,4.0,4.5,0,Regular,1302,2521.56
ORD102339,Toys,7113.41,4,41,Male,City16,Debit Card,Standard,21.18,3.9,4.3,2,New,323,28453.64
ORD102340,Books,1755.84,3,26,Male,City20,Gift Card,Standard,8.47,2.8,2.7,2,New,351,5267.52
ORD102341,Toys,1329.94,2,43,Male,City49,Debit Card,Next-Day,19.12,4.7,4.3,0,Regular,1006,2659.88
ORD102342,Books,1447.93,1,66,Female,City57,Credit Card,Next-Day,15.66,3.2,3.6,9,Regular,138,1447.93
ORD102343,Clothing,3090.2,2,61,Male,City52,PayPal,Next-Day,43.22,3.2,3.8,7,Regular,2136,6180.4
ORD102344,Books,314.12,1,57,Female,City36,Credit Card,Express,19.39,4.5,4.6,0,Frequent,330,314.12
ORD102345,Home,8294.77,1,22,Female,City94,Credit Card,Express,21.24,3.1,3.3,4,New,1235,8294.77
ORD102346,Toys,3532.33,4,39,Female,City57,Credit Card,Next-Day,32.54,3.9,4.6,2,Regular,1164,14129.32
ORD102347,Clothing,5524.9,5,57,Male,City72,Credit Card,Next-Day,48.13,3.1,4.2,1,Frequent,1306,27624.5
ORD102348,Toys,3970.5,5,35,Male,City13,PayPal,Next-Day,21.63,4.1,3.0,1,New,973,19852.5
ORD102349,Toys,3609.91,5,53,Male,City23,Credit Card,Next-Day,25.14,3.8,2.6,2,Frequent,668,18049.55
ORD102350,Clothing,3593.04,5,37,Female,City62,Credit Card,Express,16.79,4.5,2.8,4,Regular,1124,17965.2
ORD102351,Home,9661.89,4,70,Female,City12,Debit Card,Next-Day,15.47,4.1,3.5,1,New,413,38647.56
ORD102352,Books,451.84,5,31,Male,City25,Gift Card,Next-Day,16.61,4.9,4.5,1,Regular,172,2259.2
ORD102353,Books,371.88,3,23,Male,City44,Credit Card,Next-Day,13.36,4.9,4.4,3,New,962,1115.64
ORD102354,Toys,1537.58,4,34,Female,City33,PayPal,Next-Day,23.31,2.8,3.1,9,Frequent,1684,6150.32
ORD102355,Toys,6013.66,4,52,Male,City89,Gift Card,Express,31.32,4.7,4.2,1,New,1845,24054.64
ORD102356,Electronics,59544.46,3,19,Female,City92,Gift Card,Express,5.15,3.1,4.1,8,Regular,1477,178633.38
ORD102357,Books,1313.3,3,26,Female,City17,PayPal,Express,12.87,4.6,4.6,3,Loyal,392,3939.9
ORD102358,Clothing,1766.32,5,19,Female,City62,PayPal,Standard,29.36,4.4,4.1,2,Regular,3089,8831.6
ORD102359,Toys,9920.96,1,26,Female,City53,Debit Card,Next-Day,26.83,4.4,2.8,4,Regular,1982,9920.96
ORD102360,Books,228.16,1,67,Male,City72,Credit Card,Next-Day,6.65,4.7,3.9,2,Frequent,611,228.16
ORD102361,Home,24154.27,2,22,Male,City90,Debit Card,Express,29.6,5.0,3.9,1,New,2370,48308.54
ORD102362,Books,1458.82,4,67,Male,City65,Credit Card,Express,9.6,3.9,4.6,1,Frequent,922,5835.28
ORD102363,Books,712.62,3,27,Male,City43,PayPal,Standard,6.37,4.3,4.2,8,Regular,720,2137.86
ORD102364,Toys,6032.92,5,48,Female,City1,Credit Card,Next-Day,27.01,3.8,4.3,1,Frequent,634,30164.6
ORD102365,Electronics,114107.87,2,65,Female,City2,Gift Card,Next-Day,8.9,4.4,4.0,0,Frequent,2437,228215.74
ORD102366,Books,174.24,4,70,Female,City88,Debit Card,Standard,8.5,4.3,3.1,8,Frequent,1356,696.96
ORD102367,Home,27725.54,3,56,Male,City20,Debit Card,Express,33.76,4.3,4.6,1,Frequent,362,83176.62
ORD102368,Toys,2034.39,3,45,Male,City100,PayPal,Next-Day,28.03,4.9,4.5,3,New,633,6103.17
ORD102369,Electronics,89529.71,3,53,Female,City39,Gift Card,Express,12.02,4.5,3.1,6,Regular,1694,268589.13
ORD102370,Books,933.8,5,40,Male,City46,Debit Card,Express,18.22,4.3,4.6,3,Regular,699,4669.0
ORD102371,Clothing,4796.17,4,63,Female,City51,Debit Card,Express,28.05,4.0,3.3,3,Regular,4086,19184.68
ORD102372,Home,3469.69,5,57,Female,City18,Credit Card,Express,28.38,3.5,3.9,2,Loyal,1833,17348.45
ORD102373,Books,500.74,1,70,Female,City4,PayPal,Next-Day,18.22,4.1,2.9,5,New,590,500.74
ORD102374,Electronics,109764.99,1,52,Female,City62,Debit Card,Express,12.12,4.6,4.7,2,Regular,1623,109764.99
ORD102375,Books,414.44,1,63,Male,City49,PayPal,Next-Day,8.53,4.6,4.0,0,Regular,1194,414.44
ORD102376,Electronics,88324.19,2,33,Female,City82,Gift Card,Next-Day,12.88,4.1,3.5,7,Regular,1609,176648.38
ORD102377,Books,1644.21,1,19,Male,City19,Credit Card,Next-Day,13.29,4.2,4.1,0,New,855,1644.21
ORD102378,Clothing,4940.31,5,33,Male,City19,PayPal,Standard,29.6,3.2,4.1,6,New,2935,24701.55
ORD102379,Books,1526.29,3,67,Male,City49,Debit Card,Express,15.99,4.1,3.6,5,Regular,847,4578.87
ORD102380,Clothing,5913.52,1,22,Female,City88,PayPal,Next-Day,23.47,4.8,4.6,3,Regular,1735,5913.52
ORD102381,Electronics,38534.02,4,37,Male,City73,PayPal,Standard,16.17,3.8,3.9,1,Regular,907,154136.08
ORD102382,Toys,5545.62,2,65,Female,City51,Debit Card,Next-Day,33.82,4.4,4.9,0,Regular,763,11091.24
ORD102383,Clothing,1168.4,5,19,Male,City14,Credit Card,Express,48.74,3.4,2.8,2,Regular,4234,5842.0
ORD102384,Toys,5597.73,3,29,Male,City22,Debit Card,Next-Day,27.92,5.0,4.0,3,Regular,1830,16793.19
ORD102385,Home,12471.05,4,70,Female,City79,PayPal,Next-Day,18.72,3.7,3.2,1,Regular,1825,49884.2
ORD102386,Home,20208.74,5,53,Female,City38,Credit Card,Standard,12.5,5.0,4.7,3,Regular,2385,101043.7
ORD102387,Clothing,3177.96,5,47,Male,City13,Gift Card,Standard,34.95,3.8,3.1,9,Regular,3748,15889.8
ORD102388,Clothing,5839.8,5,27,Female,City23,Gift Card,Next-Day,35.67,4.6,4.6,1,New,1610,29199.0
ORD102389,Books,881.0,5,55,Male,City84,PayPal,Standard,6.0,4.6,4.0,3,Regular,716,4405.0
ORD102390,Toys,1083.06,4,33,Female,City19,Debit Card,Next-Day,25.78,3.2,4.3,2,New,1481,4332.24
ORD102391,Clothing,4813.17,2,20,Male,City33,Credit Card,Express,48.76,3.3,3.3,7,Regular,4306,9626.34
ORD102392,Home,15648.99,2,59,Female,City18,PayPal,Next-Day,17.52,4.9,4.7,2,Frequent,2485,31297.98
ORD102393,Home,1691.36,4,28,Male,City90,Gift Card,Next-Day,12.64,4.2,3.8,4,New,121,6765.44
ORD102394,Home,9351.32,2,56,Male,City67,Debit Card,Express,15.01,3.9,3.9,5,Regular,2191,18702.64
ORD102395,Home,29562.16,4,61,Male,City31,Debit Card,Next-Day,26.02,3.6,2.5,6,New,2045,118248.64
ORD102396,Clothing,4896.01,3,41,Female,City90,PayPal,Next-Day,20.07,4.7,4.0,3,Frequent,1860,14688.03
ORD102397,Clothing,3246.08,2,20,Female,City8,Credit Card,Standard,15.58,4.1,3.0,4,New,3948,6492.16
ORD102398,Books,228.59,1,24,Female,City18,Credit Card,Standard,19.1,3.3,2.6,9,New,520,228.59
ORD102399,Electronics,59131.77,5,66,Female,City49,Debit Card,Standard,14.97,4.5,3.8,0,Frequent,2804,295658.85
ORD102400,Books,650.68,3,69,Female,City99,PayPal,Next-Day,6.75,4.8,3.9,0,Regular,663,1952.04
ORD102401,Home,24886.18,1,68,Male,City17,Gift Card,Standard,24.69,4.8,4.5,1,Regular,933,24886.18
ORD102402,Toys,3961.77,1,45,Male,City82,Gift Card,Standard,20.28,4.4,4.2,2,Regular,1799,3961.77
ORD102403,Clothing,1994.47,5,48,Female,City28,Credit Card,Express,18.18,4.3,5.0,2,Regular,2618,9972.35
ORD102404,Clothing,3891.38,4,52,Female,City25,PayPal,Next-Day,27.24,4.3,4.2,0,Regular,1398,15565.52
ORD102405,Toys,5515.47,3,69,Female,City20,PayPal,Next-Day,30.55,4.3,4.9,0,New,523,16546.41
ORD102406,Books,1618.82,4,22,Female,City40,PayPal,Express,16.94,4.2,4.1,1,Regular,83,6475.28
ORD102407,Books,1164.96,4,23,Female,City61,PayPal,Next-Day,9.49,4.6,4.6,1,Regular,1017,4659.84
ORD102408,Electronics,65157.55,4,48,Male,City24,Gift Card,Express,14.52,4.4,4.0,3,Regular,782,260630.2
ORD102409,Home,15213.4,3,34,Male,City82,Credit Card,Express,17.98,4.2,4.9,2,Loyal,610,45640.2
ORD102410,Home,2952.63,1,18,Female,City23,Credit Card,Standard,25.78,4.0,4.8,3,Regular,1269,2952.63
ORD102411,Home,17127.57,3,49,Female,City76,Gift Card,Express,25.85,4.5,3.9,2,Frequent,2161,51382.71
ORD102412,Clothing,1649.8,5,32,Female,City62,Debit Card,Next-Day,31.42,3.2,3.0,4,Regular,4886,8249.0
ORD102413,Books,1035.09,2,70,Male,City35,Gift Card,Express,9.28,4.9,4.1,2,New,446,2070.18
ORD102414,Toys,1142.29,5,25,Male,City28,Debit Card,Standard,37.25,4.9,4.1,0,Frequent,1441,5711.45
ORD102415,Books,1707.64,5,66,Male,City73,Gift Card,Express,6.17,4.7,4.6,1,Frequent,182,8538.2
ORD102416,Clothing,3457.84,3,64,Male,City37,Credit Card,Next-Day,34.73,2.9,2.8,2,Frequent,4360,10373.52
ORD102417,Toys,3402.76,3,29,Female,City51,Credit Card,Express,23.66,3.1,3.3,5,Regular,1402,10208.28
ORD102418,Home,9590.51,3,30,Male,City73,Credit Card,Standard,24.28,4.5,4.3,2,Regular,1603,28771.53
ORD102419,Clothing,1024.86,1,67,Female,City93,Debit Card,Standard,47.85,4.8,4.5,1,Regular,4514,1024.86
ORD102420,Electronics,55040.69,1,34,Female,City92,PayPal,Standard,17.05,4.9,4.5,0,New,545,55040.69
ORD102421,Books,405.0,3,44,Male,City17,Debit Card,Express,16.66,4.4,4.9,0,Regular,248,1215.0
ORD102422,Books,1522.93,1,30,Male,City34,Debit Card,Standard,15.64,4.0,3.9,2,Frequent,357,1522.93
ORD102423,Electronics,55510.39,5,69,Male,City19,Gift Card,Next-Day,9.87,3.2,2.6,6,Regular,2453,277551.95
ORD102424,Home,20416.64,4,32,Male,City77,Gift Card,Next-Day,28.53,3.8,4.6,0,Regular,368,81666.56
ORD102425,Books,190.86,4,35,Male,City68,PayPal,Standard,13.94,4.8,4.5,3,New,1050,763.44
ORD102426,Electronics,88298.5,1,68,Male,City51,Gift Card,Next-Day,6.68,2.9,3.1,5,Loyal,1999,88298.5
ORD102427,Clothing,3142.96,4,62,Female,City80,Debit Card,Express,49.28,3.7,4.0,8,Regular,2166,12571.84
ORD102428,Toys,403.68,2,23,Female,City24,Credit Card,Standard,37.88,4.8,4.6,3,Frequent,1044,807.36
ORD102429,Clothing,5161.09,5,53,Female,City98,Credit Card,Express,17.18,3.8,3.8,6,Regular,797,25805.45
ORD102430,Home,23071.21,4,56,Female,City57,Gift Card,Next-Day,15.07,3.4,2.8,2,New,1481,92284.84
ORD102431,Electronics,57356.3,3,21,Female,City13,PayPal,Standard,10.34,3.2,4.2,1,New,2755,172068.9
ORD102432,Books,897.43,4,49,Male,City32,Credit Card,Next-Day,17.72,5.0,4.1,2,Regular,669,3589.72
ORD102433,Home,19910.15,1,31,Male,City40,Credit Card,Next-Day,11.74,3.0,3.9,4,Regular,1685,19910.15
ORD102434,Home,26005.26,3,55,Female,City54,Gift Card,Express,25.04,4.0,4.7,2,New,1433,78015.78
ORD102435,Books,961.38,4,48,Male,City36,Debit Card,Standard,19.08,3.1,3.2,7,Frequent,266,3845.52
ORD102436,Home,18413.39,5,55,Male,City74,Gift Card,Express,25.98,4.7,3.9,2,Frequent,1245,92066.95
ORD102437,Toys,3282.39,3,60,Female,City28,PayPal,Express,20.5,4.7,4.1,1,New,181,9847.17
ORD102438,Electronics,52929.24,1,43,Male,City78,PayPal,Express,14.22,4.5,3.0,2,Regular,1062,52929.24
ORD102439,Books,956.82,3,23,Female,City51,Credit Card,Express,11.73,3.7,3.9,3,Frequent,1326,2870.46
ORD102440,Electronics,49740.94,3,54,Female,City6,Gift Card,Next-Day,11.29,3.1,2.7,7,New,2244,149222.82
ORD102441,Electronics,64177.01,1,58,Female,City62,Debit Card,Standard,17.57,3.3,2.9,2,Regular,1442,64177.01
ORD102442,Electronics,29362.19,3,67,Female,City1,PayPal,Standard,14.53,4.9,4.6,1,Regular,754,88086.57
ORD102443,Books,677.94,1,60,Male,City27,Gift Card,Next-Day,19.54,4.3,4.1,3,Frequent,413,677.94
ORD102444,Books,703.93,3,38,Female,City62,Credit Card,Next-Day,9.17,4.0,3.9,3,Frequent,950,2111.79
ORD102445,Electronics,98761.32,3,35,Male,City73,Gift Card,Standard,7.88,4.2,4.0,2,Regular,2577,296283.96
ORD102446,Clothing,1205.41,3,33,Female,City51,Gift Card,Next-Day,43.29,3.2,3.3,8,Frequent,356,3616.23
ORD102447,Electronics,104747.49,5,58,Male,City29,Gift Card,Next-Day,12.93,4.8,4.6,3,Regular,1618,523737.45
ORD102448,Books,1731.44,1,52,Female,City61,Credit Card,Express,7.78,4.7,4.7,1,New,609,1731.44
ORD102449,Home,19124.88,2,61,Male,City91,Credit Card,Express,25.36,4.2,4.6,2,Regular,2149,38249.76
ORD102450,Books,870.47,5,45,Female,City18,Debit Card,Standard,17.25,3.3,4.1,6,Regular,345,4352.35
ORD102451,Toys,4421.82,3,27,Male,City92,PayPal,Next-Day,20.79,4.5,4.3,1,Regular,667,13265.46
ORD102452,Home,6887.64,3,40,Female,City36,PayPal,Standard,27.49,4.0,2.6,3,Regular,383,20662.92
ORD102453,Electronics,23940.39,1,44,Male,City57,Credit Card,Standard,9.72,5.0,3.9,2,Frequent,1463,23940.39
ORD102454,Clothing,3767.2,5,52,Female,City65,Gift Card,Next-Day,49.76,4.4,4.1,2,New,1910,18836.0
ORD102455,Home,13389.4,5,62,Female,City62,Credit Card,Express,12.64,2.9,3.7,7,New,1159,66947.0
ORD102456,Home,4190.81,5,66,Male,City50,Gift Card,Standard,32.54,4.9,4.6,0,Frequent,697,20954.05
ORD102457,Electronics,70788.63,1,54,Male,City8,Credit Card,Next-Day,9.57,3.3,4.1,6,Loyal,2203,70788.63
ORD102458,Home,1610.37,2,27,Male,City6,Debit Card,Standard,27.65,4.1,5.0,0,Loyal,797,3220.74
ORD102459,Clothing,4767.96,3,35,Male,City97,Gift Card,Express,15.9,3.8,4.4,1,Frequent,4133,14303.88
ORD102460,Clothing,4061.02,1,43,Female,City38,Gift Card,Next-Day,28.83,3.4,3.2,1,New,628,4061.02
ORD102461,Home,10786.55,5,33,Female,City69,PayPal,Next-Day,17.23,3.3,2.6,2,Regular,1360,53932.75
ORD102462,Home,6460.31,2,19,Female,City21,PayPal,Express,20.07,3.4,4.3,8,Regular,1029,12920.62
ORD102463,Electronics,24890.68,2,59,Female,City86,PayPal,Standard,18.35,4.2,3.7,1,Regular,2057,49781.36
ORD102464,Home,24710.5,3,44,Male,City95,PayPal,Express,20.14,2.8,3.0,8,Regular,284,74131.5
ORD102465,Electronics,95195.41,3,45,Female,City24,Gift Card,Express,19.5,3.3,3.8,5,Regular,2031,285586.23
ORD102466,Clothing,1597.28,1,32,Female,City56,PayPal,Express,23.7,4.1,4.2,3,Frequent,3805,1597.28
ORD102467,Books,735.25,3,48,Male,City19,PayPal,Standard,16.99,4.2,4.2,5,Frequent,693,2205.75
ORD102468,Home,29889.88,4,44,Female,City90,Gift Card,Standard,24.37,4.0,3.3,2,New,925,119559.52
ORD102469,Toys,8331.62,4,67,Male,City28,PayPal,Standard,15.9,4.4,4.0,3,New,175,33326.48
ORD102470,Home,12076.52,2,69,Male,City9,Debit Card,Next-Day,19.37,3.2,3.8,1,Frequent,1813,24153.04
ORD102471,Electronics,91897.98,5,37,Female,City68,PayPal,Standard,12.7,4.3,2.8,3,Regular,2624,459489.9
ORD102472,Books,426.17,2,70,Male,City78,PayPal,Express,15.18,4.0,4.2,1,Regular,221,852.34
ORD102473,Toys,3797.0,5,51,Male,City8,Gift Card,Express,35.67,3.4,3.8,2,Regular,1117,18985.0
ORD102474,Books,1867.61,2,47,Male,City95,Gift Card,Standard,6.08,4.3,4.2,1,Frequent,1436,3735.22
ORD102475,Home,26958.59,2,59,Female,City83,Debit Card,Standard,11.75,3.6,2.9,7,Frequent,1668,53917.18
ORD102476,Books,1636.79,1,47,Female,City76,Debit Card,Next-Day,10.23,4.1,4.1,3,Loyal,822,1636.79
ORD102477,Toys,6577.89,4,25,Male,City2,PayPal,Next-Day,17.68,4.6,5.0,0,Regular,213,26311.56
ORD102478,Books,1826.79,2,18,Female,City100,Gift Card,Next-Day,17.26,3.3,2.6,5,Regular,751,3653.58
ORD102479,Toys,6983.71,4,45,Male,City31,PayPal,Next-Day,32.95,4.8,4.3,0,New,1114,27934.84
ORD102480,Electronics,109524.73,3,39,Female,City35,PayPal,Standard,5.0,3.5,3.9,1,Frequent,1174,328574.19
ORD102481,Clothing,3214.12,5,58,Female,City26,Gift Card,Next-Day,23.07,3.6,3.3,8,Regular,4295,16070.6
ORD102482,Clothing,2756.69,5,19,Male,City100,Debit Card,Next-Day,47.76,3.9,3.9,6,Regular,4267,13783.45
ORD102483,Electronics,40707.76,2,41,Female,City5,Gift Card,Next-Day,5.74,4.3,4.6,2,Frequent,1401,81415.52
ORD102484,Toys,2776.47,3,52,Female,City55,PayPal,Next-Day,37.43,4.6,4.3,0,Regular,1793,8329.41
ORD102485,Home,16711.62,4,45,Female,City9,PayPal,Next-Day,28.93,3.6,2.6,4,Regular,2328,66846.48
ORD102486,Toys,7887.3,1,42,Male,City62,PayPal,Express,20.34,4.4,4.9,1,New,1813,7887.3
ORD102487,Toys,8304.51,5,45,Female,City7,Credit Card,Standard,38.82,4.2,4.2,1,New,1806,41522.55
ORD102488,Books,1524.74,5,65,Male,City54,Credit Card,Next-Day,9.15,4.4,4.8,3,Frequent,790,7623.7
ORD102489,Books,1901.42,1,54,Male,City80,Gift Card,Next-Day,17.73,4.5,2.8,8,Regular,737,1901.42
ORD102490,Toys,1969.51,3,37,Female,City9,Gift Card,Standard,17.28,3.0,3.7,5,Frequent,1313,5908.53
ORD102491,Electronics,51156.28,1,37,Female,City34,Debit Card,Express,10.58,4.0,3.0,8,New,667,51156.28
ORD102492,Books,1334.4,3,50,Male,City14,Credit Card,Next-Day,10.04,3.2,3.1,9,Frequent,304,4003.2
ORD102493,Toys,8721.19,2,54,Male,City58,PayPal,Express,32.32,4.9,4.5,0,Frequent,607,17442.38
ORD102494,Books,1507.38,5,23,Male,City90,Credit Card,Next-Day,7.65,3.2,3.3,9,Regular,137,7536.9
ORD102495,Books,763.79,5,28,Female,City10,PayPal,Express,15.78,3.5,2.7,7,Regular,82,3818.95
ORD102496,Books,258.24,2,40,Male,City13,Debit Card,Express,5.63,2.9,3.3,7,Loyal,1277,516.48
ORD102497,Clothing,4683.05,5,44,Female,City52,Credit Card,Standard,41.77,3.9,4.8,1,Frequent,3425,23415.25
ORD102498,Clothing,3845.16,3,51,Male,City98,PayPal,Express,18.55,4.2,3.7,4,Regular,3586,11535.48
ORD102499,Clothing,1005.23,5,65,Female,City98,Gift Card,Express,41.53,4.5,4.2,0,Frequent,4218,5026.15
ORD102500,Home,5886.67,1,45,Male,City93,Gift Card,Express,17.84,4.3,4.7,1,Frequent,1245,5886.67
ORD102501,Books,1175.3,3,18,Female,City7,Credit Card,Standard,18.85,3.8,3.7,1,Regular,563,3525.9
ORD102502,Books,1949.29,3,35,Male,City48,Debit Card,Next-Day,19.16,4.4,4.2,0,Regular,521,5847.87
ORD102503,Clothing,4516.41,2,57,Female,City38,PayPal,Express,30.33,4.2,4.5,0,New,2338,9032.82
ORD102504,Toys,7160.12,1,45,Male,City94,Credit Card,Next-Day,18.15,4.1,4.8,1,New,922,7160.12
ORD102505,Electronics,84123.46,1,48,Female,City85,Gift Card,Next-Day,12.33,2.8,4.1,8,Frequent,1635,84123.46
ORD102506,Home,17358.17,4,45,Female,City97,Debit Card,Express,16.94,4.0,4.0,2,Regular,576,69432.68
ORD102507,Clothing,1573.87,5,68,Male,City78,Credit Card,Next-Day,30.22,3.6,3.9,4,Regular,4738,7869.35
ORD102508,Clothing,1172.31,4,40,Female,City35,PayPal,Standard,35.71,3.9,4.9,0,Regular,1838,4689.24
ORD102509,Clothing,3687.43,1,20,Male,City22,PayPal,Standard,27.94,4.3,4.6,1,Regular,2566,3687.43
ORD102510,Books,1381.26,2,53,Male,City28,Credit Card,Next-Day,10.15,2.9,3.8,5,Frequent,782,2762.52
ORD102511,Toys,963.5,3,34,Female,City84,Debit Card,Next-Day,35.8,3.5,3.0,8,New,596,2890.5
ORD102512,Home,27698.22,4,62,Female,City13,Debit Card,Standard,23.58,4.2,2.5,4,Frequent,1687,110792.88
ORD102513,Clothing,4303.3,4,18,Female,City35,Gift Card,Next-Day,38.64,5.0,4.5,0,Regular,1526,17213.2
ORD102514,Toys,4843.93,2,56,Female,City51,Gift Card,Standard,10.42,3.0,3.6,4,Frequent,1254,9687.86
ORD102515,Home,1034.71,4,49,Male,City60,PayPal,Express,11.51,4.3,3.9,2,Regular,1299,4138.84
ORD102516,Clothing,4859.28,3,51,Male,City31,Gift Card,Express,39.08,3.2,3.2,8,New,2162,14577.84
ORD102517,Electronics,73572.17,2,30,Female,City37,Gift Card,Express,15.74,4.6,4.8,2,Frequent,1919,147144.34
ORD102518,Clothing,5180.11,5,65,Male,City23,Gift Card,Next-Day,15.53,3.8,3.4,5,Regular,1361,25900.55
ORD102519,Home,1047.29,4,59,Male,City40,Credit Card,Express,14.13,3.3,3.4,9,Regular,420,4189.16
ORD102520,Books,1390.04,5,20,Female,City6,Debit Card,Standard,8.63,4.3,2.8,3,New,1347,6950.2
ORD102521,Electronics,78950.4,2,65,Female,City7,Gift Card,Next-Day,7.63,4.4,4.6,1,New,1628,157900.8
ORD102522,Home,11255.13,4,61,Female,City43,PayPal,Standard,26.79,4.7,4.8,0,Regular,433,45020.52
ORD102523,Toys,7826.08,3,40,Male,City64,PayPal,Next-Day,27.96,4.9,3.8,3,Regular,209,23478.24
ORD102524,Toys,4696.67,1,19,Male,City92,Credit Card,Express,10.55,4.3,4.6,3,Frequent,89,4696.67
ORD102525,Clothing,5746.18,5,24,Female,City44,Debit Card,Express,49.22,4.0,3.5,5,New,4487,28730.9
ORD102526,Toys,5538.26,3,52,Female,City92,Debit Card,Standard,10.69,4.6,4.6,1,Frequent,1375,16614.78
ORD102527,Clothing,867.19,5,47,Female,City76,Credit Card,Next-Day,19.55,4.0,3.6,4,New,3897,4335.95
ORD102528,Toys,1489.2,3,68,Female,City5,Debit Card,Standard,14.47,4.5,4.8,2,New,1356,4467.6
ORD102529,Home,8182.97,5,22,Male,City48,Credit Card,Standard,19.4,4.1,2.8,8,Regular,1153,40914.85
ORD102530,Clothing,3740.02,4,56,Female,City67,Credit Card,Express,24.13,4.1,4.7,2,Regular,1736,14960.08
ORD102531,Clothing,2791.94,4,40,Male,City76,Credit Card,Next-Day,39.39,4.5,2.6,3,Frequent,789,11167.76
ORD102532,Toys,4751.65,4,61,Female,City50,PayPal,Next-Day,15.39,3.2,3.8,4,Frequent,387,19006.6
ORD102533,Home,28127.19,3,39,Female,City50,Gift Card,Next-Day,20.34,4.2,4.6,0,Frequent,636,84381.57
ORD102534,Books,1171.08,1,42,Female,City21,Gift Card,Standard,7.83,4.8,4.1,3,Regular,1377,1171.08
ORD102535,Electronics,80760.66,5,37,Male,City72,Debit Card,Standard,6.18,2.9,3.9,2,Regular,1117,403803.3
ORD102536,Clothing,5643.98,2,34,Female,City98,PayPal,Next-Day,30.52,3.1,3.5,8,Regular,1755,11287.96
ORD102537,Home,21381.36,5,26,Female,City53,Gift Card,Express,34.5,4.5,4.9,2,Frequent,114,106906.8
ORD102538,Clothing,5491.39,3,38,Female,City35,Debit Card,Next-Day,17.71,4.1,3.0,6,Frequent,470,16474.17
ORD102539,Electronics,86321.99,3,61,Male,City81,Gift Card,Next-Day,13.58,3.0,3.2,4,Loyal,1949,258965.97
ORD102540,Electronics,97718.58,4,64,Female,City2,Debit Card,Standard,13.39,4.9,5.0,0,Frequent,1613,390874.32
ORD102541,Clothing,2560.92,4,38,Female,City50,PayPal,Standard,24.37,3.9,4.0,3,Regular,2086,10243.68
ORD102542,Toys,9790.48,3,24,Female,City7,Debit Card,Express,33.66,4.5,4.5,3,Regular,413,29371.44
ORD102543,Toys,7211.41,3,36,Female,City63,Credit Card,Express,33.16,4.3,4.0,0,Regular,93,21634.23
ORD102544,Electronics,73444.51,2,23,Male,City8,Gift Card,Standard,13.86,3.4,3.5,5,Frequent,1698,146889.02
ORD102545,Electronics,44890.65,4,19,Male,City74,Debit Card,Express,19.76,4.1,3.9,2,Loyal,620,179562.6
ORD102546,Clothing,5707.62,4,70,Female,City24,Debit Card,Next-Day,37.16,3.8,4.3,5,Regular,1167,22830.48
ORD102547,Electronics,105763.43,5,49,Male,City56,Gift Card,Next-Day,12.57,3.4,2.8,5,Frequent,2123,528817.15
ORD102548,Electronics,43681.92,3,69,Male,City58,Credit Card,Standard,18.24,4.4,4.1,9,Loyal,2572,131045.76
ORD102549,Clothing,4901.72,2,21,Female,City84,Debit Card,Standard,45.72,3.5,3.9,7,Regular,377,9803.44
ORD102550,Clothing,4366.49,1,31,Male,City21,Debit Card,Standard,30.02,3.7,3.3,9,Regular,2170,4366.49
ORD102551,Electronics,61440.05,1,47,Female,City65,Debit Card,Express,9.1,4.1,3.3,2,Loyal,2411,61440.05
ORD102552,Books,999.07,3,32,Male,City73,Debit Card,Next-Day,19.43,4.1,4.1,2,Regular,588,2997.21
ORD102553,Home,1229.87,4,50,Female,City82,Credit Card,Next-Day,14.35,4.2,4.9,0,New,2409,4919.48
ORD102554,Toys,5405.5,4,60,Male,City67,Gift Card,Next-Day,20.18,3.3,3.0,2,Regular,83,21622.0
ORD102555,Home,24354.88,5,53,Female,City63,Debit Card,Next-Day,22.23,3.7,4.2,5,Loyal,845,121774.4
ORD102556,Toys,9358.12,1,50,Male,City40,PayPal,Standard,10.67,3.1,3.2,1,Regular,137,9358.12
ORD102557,Books,1278.36,1,53,Male,City11,PayPal,Express,15.21,4.4,4.0,2,Regular,825,1278.36
ORD102558,Home,9880.0,3,70,Male,City98,Gift Card,Next-Day,28.8,3.2,4.0,4,Regular,1975,29640.0
ORD102559,Toys,5417.72,1,67,Female,City14,Gift Card,Express,11.38,4.2,3.5,7,Regular,182,5417.72
ORD102560,Home,5581.52,5,61,Female,City12,Credit Card,Standard,11.64,4.7,4.1,0,Regular,714,27907.6
ORD102561,Toys,6061.19,5,54,Male,City54,Gift Card,Express,29.19,3.9,4.6,3,Loyal,1084,30305.95
ORD102562,Books,1706.57,4,31,Female,City81,PayPal,Standard,16.92,4.8,4.1,3,Frequent,745,6826.28
